Trace for Mass:	35Cl	36Ar	37Cl
Resolution:	High	High	High
			
Time	Intensity	Intensity	Intensity
[sec]	[cps]	[cps]	[cps]

0.	2.544715069234371e-003	82.55282592773438	2.62364111840725e-002	
0.1329998970031738	2.384605351835489e-003	82.6226806640625	2.62743066996336e-002	
0.2669999599456787	2.479905728250742e-003	82.73609924316406	2.638703212141991e-002	
0.3999998569488525	2.381746657192707e-003	82.59100341796875	2.632581070065498e-002	
0.5339999198913574	2.631451701745391e-003	82.80735015869141	2.65415646135807e-002	
0.6670000553131104	2.345534972846508e-003	82.69194793701172	2.646769769489765e-002	
0.7999999523162842	2.413194626569748e-003	82.51164245605469	2.631900832056999e-002	
0.9340000152587891	2.482764888554812e-003	82.62458801269531	2.645992301404476e-002	
1.067999839782715	2.328382572159171e-003	82.62527465820313	2.624904364347458e-002	
1.200999975204468	2.217851812019944e-003	82.52195739746094	2.610427141189575e-002	
1.333999872207642	2.483717864379287e-003	82.50900268554688	2.618102729320526e-002	
1.467000007629395	2.49134236946702e-003	82.26772308349609	2.619754523038864e-002	
1.60099983215332	2.353158313781023e-003	82.29602813720703	2.609455585479736e-002	
1.733999967575073	2.526606200262904e-003	82.20982360839844	2.579827606678009e-002	
1.866999864578247	2.493248321115971e-003	82.27870178222656	2.578662149608135e-002	
2.000999927520752	2.264540176838636e-003	82.27133178710938	2.579439245164394e-002	
2.134000062942505	2.362687606364489e-003	82.29080963134766	2.583227120339871e-002	
2.267999887466431	2.373170107603073e-003	82.44552612304688	2.620143070816994e-002	
2.401000022888184	2.463703975081444e-003	82.45052337646484	2.591192163527012e-002	
2.534999847412109	2.336005913093686e-003	82.63858032226563	2.635787799954414e-002	
2.667999982833862	2.768720733001828e-003	82.60639190673828	2.623835392296314e-002	
2.802000045776367	2.522793831303716e-003	82.41326904296875	2.601197734475136e-002	
2.935999870300293	2.559964777901769e-003	82.67906951904297	2.659307979047298e-002	
3.069000005722046	2.502779010683298e-003	82.54949951171875	2.629374153912067e-002	
3.202999830245972	2.144489204511046e-003	82.41184997558594	2.599157765507698e-002	
3.335999965667725	2.469422295689583e-003	82.26894378662109	2.580119110643864e-002	
3.47000002861023	2.421771408990026e-003	82.31085205078125	2.593911997973919e-002	
3.602999925613403	2.397947013378143e-003	82.47450256347656	2.596146240830421e-002	
3.736999988555908	2.475140383467078e-003	82.61558532714844	2.626556158065796e-002	
3.869999885559082	2.561871195212007e-003	82.68817901611328	2.645603567361832e-002	
4.003000259399414	2.148300176486373e-003	82.487548828125	2.602654881775379e-002	
4.13599967956543	2.238813787698746e-003	82.31864929199219	2.596243284642696e-002	
4.269000053405762	2.436066512018442e-003	82.3970947265625	2.61489637196064e-002	
4.402999877929688	2.215946326032281e-003	82.32723999023438	2.591580711305141e-002	
4.53600025177002	2.349346643313766e-003	82.51267242431641	2.615285106003285e-002	
4.670000076293945	2.393182134255767e-003	82.58497619628906	2.604986540973187e-002	
4.802999973297119	2.224521478638053e-003	82.3624267578125	2.605666592717171e-002	
4.937000274658203	2.283597132191062e-003	82.34983062744141	2.591483481228352e-002	
5.069999694824219	2.670533489435911e-003	82.41184997558594	2.595271915197372e-002	
5.203999996185303	2.616200828924775e-003	82.31416320800781	2.617616951465607e-002	
5.336999893188477	2.365546533837915e-003	82.53345489501953	2.609261311590672e-002	
5.470999717712402	2.277879975736141e-003	82.40345001220703	2.608775533735752e-002	
5.604000091552734	2.23786081187427e-003	82.3619384765625	2.596146240830421e-002	
5.73799991607666	2.437019487842917e-003	82.58370208740234	2.619657292962074e-002	
5.871000289916992	2.542808884754777e-003	82.70600891113281	2.639675140380859e-002	
6.003999710083008	2.220710273832083e-003	82.5675048828125	2.602169290184975e-002	
6.138000011444092	2.424630336463451e-003	82.61221313476563	2.619171515107155e-002	
6.270999908447266	2.545668045058847e-003	82.53330230712891	2.622863836586475e-002	
6.404999732971191	2.475140383467078e-003	82.27157592773438	2.580798976123333e-002	
6.539000034332275	2.208323916420341e-003	82.38346862792969	2.592357806861401e-002	
6.671999931335449	2.457985887303948e-003	82.47914123535156	2.598380483686924e-002	
6.805999755859375	2.247389173135161e-003	82.3565673828125	2.598769031465054e-002	
6.939000129699707	2.523746807128191e-003	82.1800537109375	2.584101259708405e-002	
